,me_change
7424,4627.548828125
7425,4628.91748046875
7426,4597.9560546875
7427,4626.6904296875
7428,4607.912109375
7429,4617.96728515625
7430,4611.083984375
7431,4619.705078125
7432,4615.9189453125
7433,4584.29833984375
7434,4593.462890625
7435,4573.51806640625
7436,4614.55029296875
7437,4614.27685546875
7438,4631.9013671875
7439,4584.71484375
7440,4570.43115234375
7441,4563.04345703125
7442,4570.78857421875
7443,4566.3349609375
7444,4596.7548828125
7445,4582.7626953125
7446,4579.4794921875
7447,4570.54345703125
7448,4588.66748046875
7449,4572.12109375
7450,4561.65478515625
7451,4556.34130859375
7452,4550.599609375
7453,4552.44140625
7454,4537.19287109375
7455,4555.0546875
7456,4546.423828125
7457,4539.65283203125
7458,4558.50048828125
7459,4532.5498046875
7460,4526.357421875
7461,4558.52392578125
7462,4532.48046875
7463,4546.70166015625
7464,4578.587890625
7465,4560.04052734375
7466,4544.9892578125
7467,4531.51953125
7468,4530.0654296875
7469,4533.91015625
7470,4528.3515625
7471,4530.2568359375
7472,4520.83935546875
7473,4503.55908203125
7474,4566.486328125
7475,4546.8642578125
7476,4518.1376953125
7477,4525.96826171875
7478,4528.89453125
7479,4534.64208984375
7480,4496.26171875
7481,4515.982421875
7482,4492.1943359375
7483,4533.9033203125
7484,4529.2177734375
7485,4549.1689453125
7486,4498.3154296875
7487,4485.65234375
7488,4481.0908203125
7489,4484.8076171875
7490,4484.603515625
7491,4512.25244140625
7492,4497.3603515625
7493,4492.43798828125
7494,4497.45654296875
7495,4509.625
7496,4473.7470703125
7497,4541.34326171875
7498,4479.5791015625
7499,4527.4072265625
7500,4471.90869140625
7501,4466.4658203125
7502,4483.8408203125
7503,4505.6259765625
7504,4493.13427734375
7505,4475.2509765625
7506,4451.11572265625
7507,4472.2294921875
7508,4473.81591796875
7509,4464.02978515625
7510,4454.63134765625
7511,4477.26171875
7512,4450.23974609375
7513,4485.87109375
7514,4439.47265625
7515,4453.71337890625
7516,4468.5966796875
7517,4448.36376953125
7518,4453.59228515625
7519,4430.703125
7520,4480.2470703125
7521,4428.564453125
7522,4501.17333984375
7523,4467.078125
7524,4511.34912109375
7525,4438.708984375
7526,4475.84716796875
7527,4473.58203125
7528,4493.52099609375
7529,4411.8671875
7530,4439.2841796875
7531,4413.732421875
7532,4448.0771484375
7533,4406.3662109375
7534,4457.7939453125
7535,4395.5205078125
7536,4470.435546875
7537,4411.16748046875
7538,4476.89306640625
7539,4438.4501953125
7540,4502.01025390625
7541,4411.052734375
7542,4407.72314453125
7543,4467.912109375
7544,4493.36181640625
7545,4427.45458984375
7546,4426.7734375
7547,4433.1591796875
7548,4476.857421875
7549,4434.13623046875
7550,4422.5947265625
7551,4381.0791015625
7552,4479.47607421875
7553,4484.9033203125
7554,4434.83740234375
7555,4390.07177734375
7556,4425.12548828125
7557,4460.373046875
7558,4461.74462890625
7559,4440.396484375
7560,4396.44287109375
7561,4382.85546875
7562,4392.83544921875
7563,4388.4384765625
7564,4371.50537109375
7565,4394.16650390625
7566,4361.9658203125
7567,4375.130859375
7568,4384.36474609375
7569,4384.0185546875
7570,4353.51318359375
7571,4359.7021484375
7572,4368.609375
7573,4337.04052734375
7574,4362.45263671875
7575,4348.79736328125
7576,4372.25244140625
7577,4346.2890625
7578,4368.9228515625
7579,4345.1220703125
7580,4361.65234375
7581,4316.14208984375
7582,4403.2802734375
7583,4365.41259765625
7584,4392.7099609375
7585,4323.3466796875
7586,4361.74658203125
7587,4329.2724609375
7588,4320.236328125
7589,4337.76904296875
7590,4355.7568359375
7591,4329.4365234375
7592,4317.16015625
7593,4292.50732421875
7594,4357.62451171875
7595,4314.55126953125
7596,4365.1728515625
7597,4298.8681640625
7598,4370.3427734375
7599,4282.8203125
7600,4359.70947265625
7601,4285.2998046875
7602,4325.08837890625
7603,4274.2890625
7604,4272.03564453125
7605,4253.88623046875
7606,4263.12109375
7607,4218.22607421875
7608,4208.24609375
7609,4143.4091796875
7610,4106.89794921875
7611,4125.39599609375
7612,4074.158203125
7613,4013.74560546875
7614,3992.08544921875
7615,3968.673828125
7616,3908.145751953125
7617,3848.26953125
7618,3875.886962890625
7619,3838.580078125
7620,3733.145751953125
7621,3702.623291015625
7622,3668.94140625
7623,3626.303955078125
7624,3585.71826171875
7625,3580.08203125
7626,3519.163818359375
7627,3516.02587890625
7628,3516.09130859375
7629,3490.219970703125
7630,3424.4072265625
7631,3369.068359375
7632,3379.031982421875
7633,3357.662353515625
7634,3276.40625
7635,3261.66943359375
7636,3244.90869140625
7637,3205.58349609375
7638,3185.599365234375
7639,3177.15771484375
7640,3139.033935546875
7641,3134.4970703125
7642,3124.8251953125
7643,3090.8251953125
7644,3057.60693359375
7645,3007.81884765625
7646,3001.629638671875
7647,2973.78173828125
7648,2971.934326171875
7649,2929.887939453125
7650,2922.276123046875
7651,2889.0712890625
7652,2877.5888671875
7653,2863.182861328125
7654,2828.98876953125
7655,2847.66943359375
7656,2828.325439453125
7657,2777.612548828125
7658,2808.58935546875
7659,2810.81982421875
7660,2793.35546875
7661,2751.51513671875
7662,2735.8095703125
7663,2723.1318359375
7664,2717.24462890625
7665,2679.01171875
7666,2677.203857421875
7667,2689.758056640625
7668,2675.090087890625
7669,2642.4580078125
7670,2638.251220703125
7671,2645.01953125
7672,2632.91015625
7673,2633.119873046875
7674,2612.163330078125
7675,2607.198974609375
7676,2636.04541015625
7677,2589.6513671875
7678,2583.5986328125
7679,2585.068115234375
7680,2609.27685546875
7681,2579.051025390625
7682,2545.78125
7683,2568.96875
7684,2586.56103515625
7685,2562.280029296875
7686,2532.16796875
7687,2527.922607421875
7688,2554.15576171875
7689,2543.424072265625
7690,2510.986572265625
7691,2487.843505859375
7692,2501.888671875
7693,2496.02978515625
7694,2455.301025390625
7695,2465.40966796875
7696,2448.4736328125
7697,2452.780517578125
7698,2448.30859375
7699,2434.95068359375
7700,2459.810302734375
7701,2465.904296875
7702,2445.48486328125
7703,2423.722412109375
7704,2426.742431640625
7705,2415.750732421875
7706,2413.128662109375
7707,2405.682373046875
7708,2429.859375
7709,2416.576904296875
7710,2398.51025390625
7711,2428.120361328125
7712,2400.148193359375
7713,2414.913818359375
7714,2395.041015625
7715,2394.407958984375
7716,2396.05859375
7717,2395.642333984375
7718,2384.2724609375
7719,2408.335693359375
7720,2382.97265625
7721,2374.610595703125
7722,2391.7451171875
7723,2409.7294921875
7724,2358.8955078125
7725,2387.800048828125
7726,2409.55126953125
7727,2414.268798828125
7728,2372.43701171875
7729,2347.519775390625
7730,2382.72412109375
7731,2392.46728515625
7732,2361.289794921875
7733,2342.93603515625
7734,2369.5927734375
7735,2362.55224609375
7736,2345.003662109375
7737,2319.10791015625
7738,2326.802734375
7739,2313.4248046875
7740,2312.1103515625
7741,2309.027587890625
7742,2309.102783203125
7743,2305.859130859375
7744,2302.42626953125
7745,2299.96826171875
7746,2294.8837890625
7747,2303.893310546875
7748,2289.94921875
7749,2305.493408203125
7750,2310.10546875
7751,2306.853515625
7752,2289.979736328125
7753,2284.964599609375
7754,2288.015625
7755,2273.7265625
7756,2277.892333984375
7757,2268.068603515625
7758,2276.5751953125
7759,2267.957275390625
7760,2270.294677734375
7761,2278.51171875
7762,2271.38037109375
7763,2258.2216796875
7764,2265.407470703125
7765,2267.4345703125
7766,2255.693115234375
7767,2255.592041015625
7768,2257.02490234375
7769,2240.4599609375
7770,2256.8212890625
7771,2255.113525390625
7772,2231.1201171875
7773,2238.771484375
7774,2229.09228515625
7775,2231.7197265625
7776,2220.36572265625
7777,2225.24072265625
7778,2223.090087890625
7779,2223.614501953125
7780,2214.581298828125
7781,2229.875
7782,2211.033203125
7783,2204.8076171875
7784,2224.89404296875
7785,2209.1884765625
7786,2212.720947265625
7787,2203.125732421875
7788,2204.05859375
7789,2204.3310546875
7790,2187.03564453125
7791,2208.653076171875
7792,2175.463134765625
7793,2184.38427734375
7794,2174.586669921875
7795,2164.545166015625
7796,2141.057373046875
7797,2139.31201171875
7798,2125.537841796875
7799,2113.253173828125
7800,2117.21533203125
7801,2098.00341796875
7802,2102.438232421875
7803,2086.57568359375
7804,2078.125
7805,2075.220458984375
7806,2081.100341796875
7807,2047.287109375
7808,2058.691162109375
7809,2063.13232421875
7810,2052.37939453125
7811,2028.47412109375
7812,2025.157470703125
7813,2016.797607421875
7814,1998.3048095703125
7815,1992.01904296875
7816,1995.839599609375
7817,2000.191162109375
7818,1988.0166015625
7819,1980.310546875
7820,1974.8466796875
7821,1990.724853515625
7822,1956.033935546875
7823,1997.64306640625
7824,1952.264404296875
7825,1966.507568359375
7826,1944.4376220703125
7827,1950.4925537109375
7828,1945.896728515625
7829,1958.752197265625
7830,1932.378662109375
7831,1932.982177734375
7832,1919.5826416015625
7833,1916.2452392578125
7834,1901.41650390625
7835,1909.33740234375
7836,1895.83837890625
7837,1894.9659423828125
7838,1883.2008056640625
7839,1890.65478515625
7840,1889.2017822265625
7841,1874.711669921875
7842,1876.601318359375
7843,1881.0640869140625
7844,1858.4207763671875
7845,1856.6361083984375
7846,1848.14306640625
7847,1865.0869140625
7848,1861.947998046875
7849,1845.8935546875
7850,1857.9813232421875
7851,1839.314453125
7852,1833.4749755859375
7853,1830.965576171875
7854,1820.6312255859375
7855,1823.7099609375
7856,1808.16162109375
7857,1813.3212890625
7858,1803.412841796875
7859,1800.87890625
7860,1791.7294921875
7861,1800.3902587890625
7862,1785.6243896484375
7863,1802.768310546875
7864,1779.0621337890625
7865,1780.1827392578125
7866,1774.163818359375
7867,1774.781494140625
7868,1766.7838134765625
7869,1767.1602783203125
7870,1763.7840576171875
7871,1770.0771484375
7872,1750.73779296875
7873,1760.9556884765625
7874,1758.744873046875
7875,1748.0733642578125
7876,1754.211669921875
7877,1765.8016357421875
7878,1759.4398193359375
7879,1740.470458984375
7880,1725.595458984375
7881,1736.469970703125
7882,1724.5318603515625
7883,1712.27294921875
7884,1710.88623046875
7885,1701.990966796875
7886,1715.776611328125
7887,1708.831787109375
7888,1693.4061279296875
7889,1695.6986083984375
7890,1683.569091796875
7891,1699.446533203125
7892,1698.87255859375
7893,1683.558837890625
7894,1682.8697509765625
7895,1688.280029296875
7896,1679.561279296875
7897,1660.6256103515625
7898,1659.6640625
7899,1661.472412109375
7900,1655.3031005859375
7901,1655.845947265625
7902,1652.1304931640625
7903,1643.396728515625
7904,1637.8958740234375
7905,1645.0169677734375
7906,1640.388916015625
7907,1629.3236083984375
7908,1624.7513427734375
7909,1631.223388671875
7910,1626.43115234375
7911,1616.5577392578125
7912,1612.4208984375
7913,1616.286376953125
7914,1611.181884765625
7915,1604.339111328125
7916,1601.74853515625
7917,1594.55078125
7918,1601.18115234375
7919,1598.7503662109375
7920,1581.386474609375
7921,1579.72119140625
7922,1576.1510009765625
7923,1574.8040771484375
7924,1570.719482421875
7925,1562.2418212890625
7926,1574.2213134765625
7927,1567.121826171875
7928,1553.91943359375
7929,1554.685302734375
7930,1550.3857421875
7931,1540.630615234375
7932,1547.9072265625
7933,1541.0938720703125
7934,1531.6207275390625
7935,1532.662353515625
7936,1528.7122802734375
7937,1519.7958984375
7938,1518.263916015625
7939,1510.3145751953125
7940,1513.337646484375
7941,1515.3172607421875
7942,1512.1365966796875
7943,1503.143798828125
7944,1492.8934326171875
7945,1502.705810546875
7946,1500.071533203125
7947,1480.494873046875
7948,1480.864013671875
7949,1478.0489501953125
7950,1472.7630615234375
7951,1467.2691650390625
7952,1464.980712890625
7953,1461.732666015625
7954,1456.656494140625
7955,1460.1630859375
7956,1449.0223388671875
7957,1446.00927734375
7958,1444.180908203125
7959,1442.574951171875
7960,1441.6766357421875
7961,1437.35986328125
7962,1430.7425537109375
7963,1432.680908203125
7964,1424.0235595703125
7965,1426.244140625
7966,1423.56640625
7967,1398.5968017578125
7968,1406.4737548828125
7969,1358.9923095703125
7970,1335.6162109375
7971,1325.2862548828125
7972,1281.719970703125
7973,1267.0943603515625
7974,1236.6175537109375
7975,1218.139892578125
7976,1206.3492431640625
7977,1185.8338623046875
7978,1180.261962890625
7979,1156.1639404296875
7980,1149.13671875
7981,1123.4053955078125
7982,1113.4771728515625
7983,1091.2486572265625
7984,1080.50341796875
7985,1065.01953125
7986,1054.8154296875
7987,1045.13427734375
7988,1034.0556640625
7989,1026.971923828125
7990,1016.0975341796875
7991,1009.7634887695312
7992,998.5326538085938
7993,991.0361328125
7994,979.517578125
7995,970.584228515625
7996,960.055419921875
7997,950.903076171875
7998,942.1530151367188
7999,933.4784545898438
8000,926.0643310546875
8001,917.603271484375
8002,911.3662109375
8003,903.85009765625
8004,898.3583374023438
8005,891.5746459960938
8006,886.1978149414062
8007,879.919677734375
8008,874.4577026367188
8009,868.7120971679688
8010,863.3153686523438
8011,858.1603393554688
8012,853.0269775390625
8013,848.4799194335938
8014,843.6068725585938
8015,839.1474609375
8016,834.0777587890625
8017,829.5703735351562
8018,824.7865600585938
8019,820.3892822265625
8020,815.989501953125
8021,811.6680297851562
8022,807.51416015625
8023,803.2437744140625
8024,799.2776489257812
8025,795.0862426757812
8026,791.1675415039062
8027,787.1055297851562
8028,783.281982421875
8029,779.3714599609375
8030,773.4515380859375
8031,763.2905883789062
8032,751.29443359375
8033,738.0648193359375
8034,723.7217407226562
8035,709.018798828125
8036,695.4817504882812
8037,682.7508544921875
8038,670.6287231445312
8039,658.7474975585938
8040,646.71435546875
8041,634.1339721679688
8042,620.8229370117188
8043,606.9252319335938
8044,592.5255737304688
8045,578.0269775390625
8046,563.6693115234375
8047,549.7819213867188
8048,536.4412841796875
8049,523.7457275390625
8050,511.5689392089844
8051,499.8211669921875
8052,488.3418273925781
8053,477.0642395019531
8054,465.8900451660156
8055,454.83392333984375
8056,443.91058349609375
8057,433.2292785644531
8058,422.85955810546875
8059,412.7945556640625
8060,403.11273193359375
8061,393.752685546875
8062,384.7876892089844
8063,376.1650085449219
8064,367.8091735839844
8065,359.6357116699219
8066,351.6453857421875
8067,343.84808349609375
8068,336.33642578125
8069,329.035400390625
8070,321.9671936035156
8071,315.149169921875
8072,308.6259460449219
8073,302.36505126953125
8074,296.3931884765625
8075,290.6396789550781
8076,285.0914306640625
8077,279.660888671875
8078,274.3403015136719
8079,269.1191711425781
8080,264.02166748046875
8081,259.0257873535156
8082,254.34368896484375
8083,249.92178344726562
8084,245.5959930419922
8085,241.3988494873047
8086,237.29417419433594
8087,233.29595947265625
8088,229.36660766601562
8089,225.36001586914062
8090,221.50997924804688
8091,217.64999389648438
8092,213.9918975830078
8093,210.27337646484375
8094,206.78680419921875
8095,203.251220703125
8096,199.91305541992188
8097,196.5203094482422
8098,193.3494873046875
8099,190.09793090820312
8100,187.06524658203125
8101,183.95767211914062
8102,181.04786682128906
8103,178.08302307128906
8104,175.2873077392578
8105,172.45787048339844
8106,169.7606201171875
8107,167.06199645996094
8108,164.4619598388672
8109,161.89306640625
8110,159.39219665527344
8111,156.93031311035156
8112,154.54086303710938
8113,152.16749572753906
8114,149.8883056640625
8115,147.61978149414062
8116,145.41323852539062
8117,143.2483673095703
8118,141.13230895996094
8119,139.0418243408203
8120,137.00515747070312
8121,135.00015258789062
8122,133.04286193847656
8123,131.11993408203125
8124,129.22833251953125
8125,127.3788833618164
8126,125.56084442138672
8127,123.76589965820312
8128,122.02730560302734
8129,120.30329132080078
8130,118.60983276367188
8131,116.9402847290039
8132,115.30323028564453
8133,113.69282531738281
8134,112.09860229492188
8135,110.5399398803711
8136,109.00764465332031
8137,107.52690887451172
8138,106.07708740234375
8139,104.65962219238281
8140,103.25432586669922
8141,101.8967514038086
8142,100.54451751708984
8143,99.21019744873047
8144,97.90693664550781
8145,96.62683868408203
8146,95.3603744506836
8147,94.11767578125
8148,92.90007781982422
8149,91.69642639160156
8150,90.5151138305664
8151,89.35423278808594
8152,88.21292114257812
8153,87.07890319824219
8154,85.97632598876953
8155,84.8750991821289
8156,83.78762817382812
8157,82.72421264648438
8158,81.67845916748047
8159,80.64325714111328
8160,79.63524627685547
8161,78.620849609375
8162,77.6372299194336
8163,76.6634292602539
8164,75.71031951904297
8165,74.76519775390625
8166,73.8431625366211
8167,72.9231948852539
8168,72.01457214355469
8169,71.1323471069336
8170,70.25975799560547
8171,69.39549255371094
8172,68.55216979980469
8173,67.67800903320312
8174,66.80978393554688
8175,65.9494857788086
8176,65.09172058105469
8177,64.2482681274414
8178,63.41230773925781
8179,62.599571228027344
8180,61.790584564208984
8181,60.992164611816406
8182,60.20701217651367
8183,59.42558288574219
8184,58.66506576538086
8185,57.91611862182617
8186,57.17047882080078
8187,56.434547424316406
8188,55.70469665527344
8189,54.98419952392578
8190,54.279014587402344
8191,53.57846450805664
8192,52.89756393432617
8193,52.21977615356445
8194,51.555110931396484
8195,50.903358459472656
8196,50.255374908447266
8197,49.64094161987305
8198,49.02959442138672
8199,48.419002532958984
8200,47.8371467590332
8201,47.25704574584961
8202,46.688453674316406
8203,46.13127136230469
8204,45.57952880859375
8205,45.046504974365234
8206,44.50863265991211
8207,43.987281799316406
8208,43.46903610229492
8209,42.958038330078125
8210,42.456356048583984
8211,41.961463928222656
8212,41.46818542480469
8213,40.98833465576172
8214,40.506202697753906
8215,40.00939178466797
8216,39.51835250854492
8217,39.03639221191406
8218,38.566707611083984
8219,38.09377670288086
8220,37.635353088378906
8221,37.17380905151367
8222,36.73117446899414
8223,36.28410720825195
8224,35.84746551513672
8225,35.413421630859375
8226,34.986122131347656
8227,34.56077575683594
8228,34.14395523071289
8229,33.7320671081543
8230,33.32862091064453
8231,32.92166519165039
8232,32.56595230102539
8233,32.24656295776367
8234,31.932340621948242
8235,31.625436782836914
8236,31.334003448486328
8237,31.037147521972656
8238,30.75752067565918
8239,30.480417251586914
8240,30.205829620361328
8241,29.934677124023438
8242,29.673019409179688
8243,29.415891647338867
8244,29.16489601135254
8245,28.913753509521484
8246,28.667325973510742
8247,28.424156188964844
8248,28.182209014892578
8249,27.949012756347656
8250,27.71366310119629
8251,27.486072540283203
8252,27.259572982788086
8253,27.033784866333008
8254,26.816967010498047
8255,26.592878341674805
8256,26.38006019592285
8257,26.16305923461914
8258,25.95090675354004
8259,25.74209976196289
8260,25.53205108642578
8261,25.32496452331543
8262,25.122756958007812
8263,24.923276901245117
8264,24.726337432861328
8265,24.531417846679688
8266,24.338533401489258
8267,24.14354705810547
8268,23.95134735107422
8269,23.764070510864258
8270,23.572622299194336
8271,23.389171600341797
8272,23.204965591430664
8273,23.02764892578125
8274,22.84315299987793
8275,22.6662654876709
8276,22.48944664001465
8277,22.317171096801758
8278,22.140993118286133
8279,21.968908309936523
8280,21.79707145690918
8281,21.62766456604004
8282,21.458606719970703
8283,21.29804229736328
8284,21.12837028503418
8285,20.963396072387695
8286,20.804569244384766
8287,20.644058227539062
8288,20.485349655151367
8289,20.32815933227539
8290,20.175785064697266
8291,20.01906394958496
8292,19.867969512939453
8293,19.708391189575195
8294,19.530115127563477
8295,19.3780517578125
8296,19.195804595947266
8297,19.052173614501953
8298,18.86406707763672
8299,18.724519729614258
8300,18.542800903320312
8301,18.399085998535156
8302,18.22319984436035
8303,18.08782386779785
8304,17.910852432250977
8305,17.762615203857422
8306,17.485347747802734
8307,17.16740608215332
8308,16.836456298828125
8309,16.53934669494629
8310,16.27146339416504
8311,16.05615234375
8312,15.86313533782959
8313,15.67914867401123
8314,15.478214263916016
8315,15.249068260192871
8316,14.988360404968262
8317,14.708622932434082
8318,14.41976261138916
8319,14.143915176391602
8320,13.880279541015625
8321,13.637974739074707
8322,13.411438941955566
8323,13.194722175598145
8324,12.974379539489746
8325,12.75784683227539
8326,12.533449172973633
8327,12.302635192871094
8328,12.071932792663574
8329,11.843692779541016
8330,11.618521690368652
8331,11.40088939666748
8332,11.196414947509766
8333,10.99431324005127
8334,10.800101280212402
8335,10.609881401062012
8336,10.418595314025879
8337,10.228919982910156
8338,10.038919448852539
8339,9.85167407989502
8340,9.66974925994873
8341,9.488716125488281
8342,9.312559127807617
8343,9.143938064575195
8344,8.980219841003418
8345,8.817983627319336
8346,8.66015338897705
8347,8.500709533691406
8348,8.345192909240723
8349,8.193288803100586
8350,8.03978157043457
8351,7.893918037414551
8352,7.749297618865967
8353,7.606216907501221
8354,7.467807292938232
8355,7.332265377044678
8356,7.20090389251709
8357,7.066752910614014
8358,6.941888332366943
8359,6.812521457672119
8360,6.687553405761719
8361,6.567165851593018
8362,6.447296142578125
8363,6.328082084655762
8364,6.212599277496338
8365,6.100181579589844
8366,5.989180088043213
8367,5.878652572631836
8368,5.773054599761963
8369,5.6685285568237305
8370,5.565276622772217
8371,5.463137626647949
8372,5.364873886108398
8373,5.267025947570801
8374,5.169703960418701
8375,5.075751304626465
8376,4.984861850738525
8377,4.892195224761963
8378,4.80466365814209
8379,4.719398498535156
8380,4.632618427276611
8381,4.548836708068848
8382,4.464593887329102
8383,4.384418487548828
8384,4.304505348205566
8385,4.226588726043701
8386,4.14885139465332
8387,4.075340747833252
8388,4.002230644226074
8389,3.928034782409668
8390,3.8556606769561768
8391,3.7765896320343018
8392,3.711944818496704
8393,3.633516311645508
8394,3.57114839553833
8395,3.4949488639831543
8396,3.4383976459503174
8397,3.36319637298584
8398,3.3073883056640625
8399,3.2371530532836914
8400,3.181548595428467
8401,3.1146504878997803
8402,3.059277296066284
8403,2.994788885116577
8404,2.941293954849243
8405,2.883808135986328
8406,2.8305630683898926
8407,2.7746164798736572
8408,2.7229390144348145
8409,2.671020984649658
8410,2.617199182510376
8411,2.569624423980713
8412,2.5173988342285156
8413,2.47292160987854
8414,2.422924518585205
8415,2.377812147140503
8416,2.33027982711792
8417,2.2882909774780273
8418,2.24324893951416
8419,2.202314853668213
8420,2.15755558013916
8421,2.1174614429473877
8422,2.0759663581848145
8423,2.0368032455444336
8424,1.9983274936676025
8425,1.9597446918487549
8426,1.920519232749939
8427,1.8849451541900635
8428,1.8484095335006714
8429,1.8129444122314453
8430,1.7783771753311157
8431,1.7445154190063477
8432,1.711280107498169
8433,1.6778005361557007
8434,1.645721435546875
8435,1.6137049198150635
8436,1.5836973190307617
8437,1.5534217357635498
8438,1.5234876871109009
8439,1.4944595098495483
8440,1.4652656316757202
8441,1.43733549118042
8442,1.4113277196884155
8443,1.3827279806137085
8444,1.356061339378357
8445,1.3309125900268555
8446,1.3053311109542847
8447,1.2796560525894165
8448,1.2556345462799072
8449,1.23138427734375
8450,1.2081811428070068
8451,1.1846091747283936
8452,1.1618572473526
8453,1.1398192644119263
8454,1.1186895370483398
8455,1.0974905490875244
8456,1.0747625827789307
8457,1.0544153451919556
8458,1.033617377281189
8459,1.0144429206848145
8460,0.9958440065383911
8461,0.9759483337402344
8462,0.9575091004371643
8463,0.9387543201446533
8464,0.9208475947380066
8465,0.9041727781295776
8466,0.8854342699050903
8467,0.8690555691719055
8468,0.8527665138244629
8469,0.8359328508377075
8470,0.8202208280563354
8471,0.8046417832374573
8472,0.7892020344734192
8473,0.7735161185264587
8474,0.7581312656402588
8475,0.7438095808029175
8476,0.7299736738204956
8477,0.7158999443054199
8478,0.7019816040992737
8479,0.6882088780403137
8480,0.6747978925704956
8481,0.6618268489837646
8482,0.6493390798568726
8483,0.6370060443878174
8484,0.6245783567428589
8485,0.6123589277267456
8486,0.6010421514511108
8487,0.5888025760650635
8488,0.5776998996734619
8489,0.5667521953582764
8490,0.5561451315879822
8491,0.545259952545166
8492,0.5348362326622009
8493,0.5235562324523926
8494,0.5140022039413452
8495,0.5043984651565552
8496,0.4951403737068176
8497,0.48541468381881714
8498,0.4754295349121094
8499,0.4668126702308655
8500,0.4576742947101593
8501,0.44893425703048706
8502,0.4401334524154663
8503,0.43153685331344604
8504,0.4241032600402832
8505,0.41560685634613037
8506,0.40761813521385193
8507,0.3993546664714813
8508,0.3918856978416443
8509,0.38423407077789307
8510,0.3775540888309479
8511,0.36997783184051514
8512,0.36243540048599243
8513,0.3558349609375
8514,0.34854811429977417
8515,0.34137195348739624
8516,0.3350430727005005
8517,0.3291020691394806
8518,0.32254958152770996
8519,0.31662124395370483
8520,0.3099074959754944
8521,0.30394887924194336
8522,0.29833823442459106
8523,0.2928149700164795
8524,0.2872517704963684
8525,0.28106996417045593
8526,0.2756112217903137
8527,0.270268976688385
8528,0.2652692198753357
8529,0.2603064775466919
8530,0.25553256273269653
8531,0.25004851818084717
8532,0.24531656503677368
8533,0.24077166616916656
8534,0.23597759008407593
8535,0.23152907192707062
8536,0.22713987529277802
8537,0.2228347659111023
8538,0.21807943284511566
8539,0.2136767953634262
8540,0.20960091054439545
8541,0.20548593997955322
8542,0.2019161731004715
8543,0.1979154497385025
8544,0.19387781620025635
8545,0.1901715248823166
8546,0.18626658618450165
8547,0.183094322681427
8548,0.17948338389396667
8549,0.17628277838230133
8550,0.1722133457660675
8551,0.1688515841960907
8552,0.16574439406394958
8553,0.1621088683605194
8554,0.15951773524284363
8555,0.15627411007881165
8556,0.1535622924566269
8557,0.1505187302827835
8558,0.14726485311985016
8559,0.14458394050598145
8560,0.14172133803367615
8561,0.1389317363500595
8562,0.13619326055049896
8563,0.13333101570606232
8564,0.13066980242729187
8565,0.1279212385416031
8566,0.1255291849374771
8567,0.12323014438152313
8568,0.12094978988170624
8569,0.11819280683994293
8570,0.11608751118183136
8571,0.11393319070339203
8572,0.11169449985027313
8573,0.10954004526138306
8574,0.10712848603725433
8575,0.10531096160411835
8576,0.10302908718585968
8577,0.10103873908519745
8578,0.09895575046539307
8579,0.09720055758953094
8580,0.09518925845623016
8581,0.09325054287910461
8582,0.09147296845912933
8583,0.08961902558803558
8584,0.08772765100002289
8585,0.085932157933712
8586,0.08444677293300629
8587,0.08290280401706696
8588,0.08112990856170654
8589,0.07951097190380096
8590,0.07792147248983383
8591,0.07636864483356476
8592,0.0748521164059639
8593,0.07359540462493896
8594,0.07201118767261505
8595,0.07045497000217438
8596,0.06898809224367142
8597,0.06761600822210312
8598,0.06632132828235626
8599,0.06513005495071411
8600,0.06376747786998749
8601,0.06247096136212349
8602,0.061236076056957245
8603,0.05991533026099205
8604,0.058961402624845505
8605,0.05757421627640724
8606,0.05648151412606239
8607,0.05547314137220383
8608,0.05451060086488724
8609,0.05313015356659889
8610,0.052255455404520035
8611,0.05107351392507553
8612,0.05006645992398262
8613,0.04901198670268059
8614,0.04820756986737251
8615,0.04714168980717659
8616,0.04630259796977043
8617,0.045356713235378265
8618,0.04438181221485138
8619,0.04349343478679657
8620,0.04255014285445213
8621,0.04163683205842972
8622,0.040895212441682816
8623,0.04015001654624939
8624,0.039175473153591156
8625,0.03849174454808235
8626,0.037675242871046066
8627,0.0368984155356884
8628,0.03632436320185661
8629,0.035518452525138855
8630,0.03485456109046936
8631,0.034111421555280685
8632,0.03350413963198662
8633,0.03276786953210831
8634,0.032042112201452255
8635,0.03152385354042053
8636,0.030780866742134094
8637,0.03025047481060028
8638,0.029626745730638504
8639,0.02899123728275299
8640,0.028428085148334503
8641,0.027821172028779984
8642,0.02727411314845085
8643,0.02663211151957512
8644,0.02614060789346695
8645,0.02564980462193489
8646,0.02505168691277504
8647,0.024623483419418335
8648,0.023981217294931412
8649,0.02358134835958481
8650,0.023015528917312622
8651,0.022603005170822144
8652,0.022016890347003937
8653,0.021747224032878876
8654,0.021260686218738556
8655,0.020890504121780396
8656,0.02048654481768608
8657,0.02000705897808075
8658,0.019594155251979828
8659,0.019211456179618835
8660,0.018763530999422073
8661,0.01845572516322136
8662,0.018028518185019493
8663,0.017662663012742996
8664,0.01734079420566559
8665,0.01696642115712166
8666,0.01654989644885063
8667,0.01632675901055336
8668,0.015958115458488464
8669,0.01568189263343811
8670,0.015286588110029697
8671,0.01506094727665186
8672,0.014764616265892982
8673,0.014447883702814579
8674,0.014087222516536713
8675,0.013798505999147892
8676,0.013506886549293995
8677,0.013223625719547272
